tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,1,1,1,1,0.3,-0.3,-1.23,-28775.98,6664.29,13583.88,1
,,,,,,,,,,,,
0,0,1,1,1,1,-0.13,-0.46,-1.07,9362.93,48515.92,-28336.94,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.49,-0.34,-0.93,18401.36,19572.92,-27740.43,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.4,0.13,-1.09,29298.53,-28179.46,-25001.22,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.17,0.15,-1.07,-8215.23,-14724.43,30033.44,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.02,0,-1.13,-24905.78,-15597.73,25430.71,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.12,-0.15,-1.24,1825.34,6020.05,-12560.26,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.01,0.01,-1.14,44908.19,-496.3,-34829.43,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.31,0.19,-0.99,-4729.19,-33056.59,-7246.49,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.35,0.04,-1.05,-47645,-5182.54,24602.75,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.4,-0.28,-1.02,-23309.5,2572.18,6735.87,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.07,-0.25,-1.18,38890.52,26874.28,-25099.05,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.14,0.12,-1.02,30116.95,16590.33,-21269.41,1
,,,,,,,,,,,,
0,1,1,0,1,1,-0.29,0.39,-0.89,16630.89,41973.32,-3851.11,1
,,,,,,,,,,,,
0,1,0,0,1,1,-0.42,0.25,-0.96,-28546.92,-36406.62,35180.19,1
,,,,,,,,,,,,
,,,,,,,,,,,,
