tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,0,0,1,1,-0.17,-0.07,-1.12,5987.6,522.33,987.59,1
0,1,0,0,1,1,-0.12,0.09,-1.14,6161.29,-1064.52,-1767.99,1
0,1,0,0,1,1,-0.09,0.14,-1.14,2202.23,-3001.24,-2473.95,1
0,1,0,0,1,1,-0.01,0.12,-1.12,-1996.28,-2624.07,-1930.52,1
0,1,0,0,1,1,0.03,0.04,-1.17,-2796.53,368.49,1124.07,1
0,1,0,0,1,1,-0.03,-0.02,-1.16,-4468.98,3377.17,1244.42,1
0,1,0,0,1,1,-0.1,-0.15,-1.13,-966.5,2707.2,1437.97,1
0,1,0,0,1,1,-0.13,-0.13,-1.11,4299.01,1444.17,1368.49,1
0,1,0,0,1,1,-0.12,-0.01,-1.09,7070.72,-714.64,854.84,1
0,1,0,0,1,1,-0.12,0.06,-1.11,5003.72,-3083.13,-1514.89,1
0,1,0,0,1,1,-0.03,0.1,-1.14,584.37,-4117.87,-3444.17,1
0,1,0,0,1,1,0.03,0.08,-1.14,-2142.68,-1348.64,165.01,1
0,1,0,0,1,1,0.04,-0.02,-1.15,-3732.01,4503.72,1253.1,1
0,1,0,0,1,1,-0.11,-0.11,-1.12,-1754.34,4952.86,1887.1,1
0,1,0,0,1,1,-0.19,-0.1,-1.12,4919.36,1740.7,1028.54,1
0,1,0,0,1,1,-0.18,0.05,-1.11,7107.94,-2220.84,-1555.83,1
0,1,0,0,1,1,-0.07,0.13,-1.15,2274.19,-3830.03,-3486.35,1
0,1,0,0,1,1,0,0.09,-1.14,-2331.27,-3830.03,-2591.81,1
0,1,0,0,1,1,0.04,0.03,-1.14,-2641.44,488.83,599.26,1
0,1,0,0,1,1,-0.01,-0.03,-1.15,-1993.8,4689.83,2127.79,1
0,1,0,0,1,1,-0.14,-0.09,-1.14,1966.5,3535.98,2095.53,1
0,1,0,0,1,1,-0.19,-0.04,-1.15,5442.93,-688.59,-689.83,1
0,1,0,0,1,1,-0.08,0.11,-1.08,4950.37,-3646.4,-2244.42,1
0,1,0,0,1,1,-0.04,0.09,-1.14,-197.27,-3496.28,-3034.74,1
0,1,0,0,1,1,0.06,0.07,-1.14,-1646.4,-1287.84,1161.29,1
0,1,0,0,1,1,0.04,-0.03,-1.16,-3228.29,3229.53,1666.25,1
0,1,0,0,1,1,-0.04,-0.08,-1.15,-2307.69,4686.11,2026.06,1
0,1,0,0,1,1,-0.15,-0.16,-1.11,3552.11,1978.91,2364.77,1
0,1,0,0,1,1,-0.13,-0.06,-1.1,6663.78,-356.08,-491.32,1
0,1,0,0,1,1,-0.09,0.12,-1.16,4867.25,-2578.16,-3003.72,1
0,1,0,0,1,1,-0.05,0.09,-1.14,-337.47,-3414.39,-3084.37,1
0,1,0,0,1,1,0.04,0.04,-1.15,-3524.82,-1214.64,-1899.5,1
0,1,0,0,1,1,0.03,-0.02,-1.17,-1894.54,1648.88,2115.39,1
0,1,0,0,1,1,-0.03,-0.07,-1.17,-1740.7,3983.87,2834.99,1
0,1,0,0,1,1,-0.14,-0.14,-1.14,1357.32,1983.87,1683.62,1
0,1,0,0,1,1,-0.15,-0.07,-1.11,7111.67,-611.66,808.93,1
0,1,0,0,1,1,-0.12,0.09,-1.19,5117.87,-1545.91,-719.6,1
0,1,0,0,1,1,-0.07,0.1,-1.13,1856.08,-3393.3,-879.65,1
0,1,0,0,1,1,0.01,0.08,-1.14,-3209.68,-2944.17,-1102.98,1
0,1,0,0,1,1,0.05,-0.01,-1.17,-3341.19,-308.93,-634,1
0,1,0,0,1,1,0.02,-0.08,-1.14,-697.27,4127.79,1521.09,1
0,1,0,0,1,1,-0.08,-0.16,-1.11,2507.45,4929.28,2233.25,1
0,1,0,0,1,1,-0.17,-0.11,-1.14,6699.76,2075.68,196.03,1
0,1,0,0,1,1,-0.13,0.11,-1.13,7272.96,-2820.1,-1955.34,1
0,1,0,0,1,1,-0.02,0.18,-1.14,142.68,-3967.74,-3944.17,1
0,1,0,0,1,1,0.01,0.12,-1.13,-2609.18,-2913.15,227.05,1
0,1,0,0,1,1,0.06,-0.01,-1.14,-3846.16,1585.61,1388.34,1
0,1,0,0,1,1,-0.04,-0.06,-1.19,-1807.69,3911.91,900.74,1
0,1,0,0,1,1,-0.13,-0.09,-1.11,2683.62,2227.05,2250.62,1
0,1,0,0,1,1,-0.19,-0.02,-1.13,6035.98,-220.84,-161.29,1
0,1,0,0,1,1,-0.1,0.07,-1.18,5192.31,-2817.62,-2155.09,1
0,1,0,0,1,1,-0.02,0.17,-1.15,1277.92,-3203.48,-1890.82,1
0,1,1,0,1,1,0.07,0.11,-1.13,-4591.81,506.2,1571.96,1
0,1,0,0,1,1,0.02,-0.06,-1.15,-3126.55,3452.86,2399.5,1
0,1,0,0,1,1,-0.08,-0.11,-1.1,2842.43,3879.65,1058.31,1
0,1,0,0,1,1,-0.19,-0.05,-1.13,5816.38,1725.81,-468.98,1
0,1,0,0,1,1,-0.14,0.08,-1.11,4697.27,-1915.63,-1982.63,1
0,1,0,0,1,1,-0.06,0.17,-1.11,1904.47,-3610.42,-1753.1,1
0,1,1,0,1,1,-0.01,0.14,-1.15,-658.81,-3286.6,182.38,1
0,1,0,0,1,1,0.05,0.08,-1.16,-3413.15,-717.12,341.19,1
0,1,0,0,1,1,-0.01,-0.01,-1.16,-3681.14,3320.1,552.11,1
0,1,0,0,1,1,-0.07,-0.08,-1.12,-2156.33,3964.02,1089.33,1
0,1,0,0,1,1,-0.19,-0.12,-1.1,1456.58,2877.17,1702.23,1
0,1,0,0,1,1,-0.2,-0.11,-1.06,7235.74,464.02,3.72,1
0,1,0,0,1,1,-0.11,0.1,-1.17,6459.06,-661.29,-2719.6,1
0,1,0,0,1,1,-0.07,0.16,-1.12,2781.64,-2934.24,-2074.44,1
0,1,0,0,1,1,-0.04,0.13,-1.16,-1081.89,-3674.94,119.11,1
0,1,0,0,1,1,0,0.05,-1.13,-3003.72,-1467.74,966.5,1
0,1,0,0,1,1,0.01,-0.05,-1.11,-2410.67,3827.55,1822.58,1
0,1,0,0,1,1,-0.07,-0.12,-1.09,2390.82,5037.22,1461.54,1
0,1,0,0,1,1,-0.15,-0.04,-1.13,5567,1719.6,-528.54,1
0,1,0,0,1,1,-0.16,0.13,-1.12,6926.8,-2810.18,-2374.69,1
0,1,0,0,1,1,-0.05,0.22,-1.13,2661.29,-4117.87,-2650.13,1
0,1,1,0,1,1,0.01,0.17,-1.14,-2267.99,-3204.72,-179.9,1
0,1,1,0,1,1,0.08,0.1,-1.14,-3471.47,-2322.58,987.59,1
